"hs_code","isic4_code","match_weight"
"610822","1410",0.333333333333333
"610822","3290",0.333333333333333
"610829","1313",0.333333333333333
"610829","1410",0.333333333333333
"610829","3290",0.333333333333333
"610831","1313",0.333333333333333
"610831","1410",0.333333333333333
"610831","3290",0.333333333333333
"610832","1313",0.333333333333333
"610832","1410",0.333333333333333
"610832","3290",0.333333333333333
"610839","1313",0.333333333333333
"610839","1410",0.333333333333333
"610839","3290",0.333333333333333
"610891","1313",0.333333333333333
"610891","1410",0.333333333333333
"610891","3290",0.333333333333333
"610892","1313",0.333333333333333
"610892","1410",0.333333333333333
"610892","3290",0.333333333333333
"610899","1313",0.333333333333333
"610899","1410",0.333333333333333
"610899","3290",0.333333333333333
"610910","1391",0.5
"610910","1430",0.5
"610990","1391",0.5
"610990","1430",0.5
"611010","1391",0.5
"611010","1430",0.5
"611020","1391",0.5
"611020","1430",0.5
"611030","1391",0.5
"611030","1430",0.5
"611090","1391",0.5
"611090","1430",0.5
"611110","1313",0.333333333333333
"611110","1410",0.333333333333333
"611110","3290",0.333333333333333
"611120","1313",0.333333333333333
"611120","1410",0.333333333333333
"611120","3290",0.333333333333333
"611130","1313",0.333333333333333
"611130","1410",0.333333333333333
"611130","3290",0.333333333333333
"611190","1313",0.333333333333333
"611190","1410",0.333333333333333
"611190","3290",0.333333333333333
"611211","1313",0.333333333333333
"611211","1410",0.333333333333333
"611211","3290",0.333333333333333
"611212","1313",0.333333333333333
"611212","1410",0.333333333333333
"611212","3290",0.333333333333333
"611219","1313",0.333333333333333
"611219","1410",0.333333333333333
"611219","3290",0.333333333333333
"611220","1313",0.333333333333333
"611220","1410",0.333333333333333
"611220","3290",0.333333333333333
"611231","1313",0.333333333333333
"611231","1410",0.333333333333333
"611231","3290",0.333333333333333
"611239","1313",0.333333333333333
"611239","1410",0.333333333333333
"611239","3290",0.333333333333333
"611241","1313",0.333333333333333
"611241","1410",0.333333333333333
"611241","3290",0.333333333333333
"611249","1313",0.333333333333333
"611249","1410",0.333333333333333
"611249","3290",0.333333333333333
"611300","1313",0.333333333333333
"611300","1410",0.333333333333333
"611300","3290",0.333333333333333
"611410","1313",0.333333333333333
"611410","1410",0.333333333333333
"611410","3290",0.333333333333333
"611420","1313",0.333333333333333
"611420","1410",0.333333333333333
"611420","3290",0.333333333333333
"611430","1313",0.333333333333333
"611430","1410",0.333333333333333
"611430","3290",0.333333333333333
"611490","1313",0.333333333333333
"611490","1410",0.333333333333333
"611490","3290",0.333333333333333
"611511","1391",0.5
"611511","1430",0.5
"611512","1391",0.5
"611512","1430",0.5
"611519","1391",0.5
"611519","1430",0.5
"611520","1391",0.5
"611520","1430",0.5
"611591","1391",0.5
"611591","1430",0.5
"611592","1391",0.5
"611592","1430",0.5
"611593","1391",0.5
"611593","1430",0.5
"611599","1391",0.5
"611599","1430",0.5
"611610","1313",0.333333333333333
"611610","1410",0.333333333333333
"611610","3290",0.333333333333333
"611691","1313",0.333333333333333
"611691","1410",0.333333333333333
"611691","3290",0.333333333333333
"611692","1313",0.333333333333333
"611692","1410",0.333333333333333
"611692","3290",0.333333333333333
"611693","1313",0.333333333333333
"611693","1410",0.333333333333333
"611693","3290",0.333333333333333
"611699","1313",0.333333333333333
"611699","1410",0.333333333333333
"611699","3290",0.333333333333333
"611710","1313",0.333333333333333
"611710","1410",0.333333333333333
"611710","3290",0.333333333333333
"611720","1313",0.333333333333333
"611720","1410",0.333333333333333
"611720","3290",0.333333333333333
"611780","1313",0.333333333333333
"611780","1410",0.333333333333333
"611780","3290",0.333333333333333
"611790","1313",0.333333333333333
"611790","1410",0.333333333333333
"611790","3290",0.333333333333333
"620111","1313",0.333333333333333
"620111","1410",0.333333333333333
"620111","3290",0.333333333333333
"620112","1313",0.333333333333333
"620112","1410",0.333333333333333
"620112","3290",0.333333333333333
"620113","1313",0.333333333333333
"620113","1410",0.333333333333333
"620113","3290",0.333333333333333
"620119","1313",0.333333333333333
"620119","1410",0.333333333333333
"620119","3290",0.333333333333333
"620191","1313",0.333333333333333
"620191","1410",0.333333333333333
"620191","3290",0.333333333333333
"620192","1313",0.333333333333333
"620192","1410",0.333333333333333
"620192","3290",0.333333333333333
"620193","1313",0.333333333333333
"620193","1410",0.333333333333333
"620193","3290",0.333333333333333
"620199","1313",0.333333333333333
"620199","1410",0.333333333333333
"620199","3290",0.333333333333333
"620211","1313",0.333333333333333
"620211","1410",0.333333333333333
"620211","3290",0.333333333333333
"620212","1313",0.333333333333333
"620212","1410",0.333333333333333
"620212","3290",0.333333333333333
"620213","1313",0.333333333333333
"620213","1410",0.333333333333333
"620213","3290",0.333333333333333
"620219","1313",0.333333333333333
"620219","1410",0.333333333333333
"620219","3290",0.333333333333333
"620291","1313",0.333333333333333
"620291","1410",0.333333333333333
"620291","3290",0.333333333333333
"620292","1313",0.333333333333333
"620292","1410",0.333333333333333
"620292","3290",0.333333333333333
"620293","1313",0.333333333333333
"620293","1410",0.333333333333333
"620293","3290",0.333333333333333
"620299","1313",0.333333333333333
"620299","1410",0.333333333333333
"620299","3290",0.333333333333333
"620311","1313",0.333333333333333
"620311","1410",0.333333333333333
"620311","3290",0.333333333333333
"620312","1313",0.333333333333333
"620312","1410",0.333333333333333
"620312","3290",0.333333333333333
"620319","1313",0.333333333333333
"620319","1410",0.333333333333333
"620319","3290",0.333333333333333
"620321","1313",0.333333333333333
"620321","1410",0.333333333333333
"620321","3290",0.333333333333333
"620322","1313",0.333333333333333
"620322","1410",0.333333333333333
"620322","3290",0.333333333333333
"620323","1313",0.333333333333333
"620323","1410",0.333333333333333
"620323","3290",0.333333333333333
"620329","1313",0.333333333333333
"620329","1410",0.333333333333333
"620329","3290",0.333333333333333
"620331","1313",0.333333333333333
"620331","1410",0.333333333333333
"620331","3290",0.333333333333333
"620332","1313",0.333333333333333
"620332","1410",0.333333333333333
"620332","3290",0.333333333333333
"620333","1313",0.333333333333333
"620333","1410",0.333333333333333
"620333","3290",0.333333333333333
"620339","1313",0.333333333333333
"620339","1410",0.333333333333333
"620339","3290",0.333333333333333
"620341","1313",0.333333333333333
"620341","1410",0.333333333333333
"620341","3290",0.333333333333333
"620342","1313",0.333333333333333
"620342","1410",0.333333333333333
"620342","3290",0.333333333333333
"620343","1313",0.333333333333333
"620343","1410",0.333333333333333
"620343","3290",0.333333333333333
"620349","1313",0.333333333333333
"620349","1410",0.333333333333333
"620349","3290",0.333333333333333
"620411","1313",0.333333333333333
"620411","1410",0.333333333333333
"620411","3290",0.333333333333333
"620412","1313",0.333333333333333
"620412","1410",0.333333333333333
"620412","3290",0.333333333333333
"620413","1313",0.333333333333333
"620413","1410",0.333333333333333
"620413","3290",0.333333333333333
"620419","1313",0.333333333333333
"620419","1410",0.333333333333333
"620419","3290",0.333333333333333
"620421","1313",0.333333333333333
"620421","1410",0.333333333333333
"620421","3290",0.333333333333333
"620422","1313",0.333333333333333
"620422","1410",0.333333333333333
"620422","3290",0.333333333333333
"620423","1313",0.333333333333333
"620423","1410",0.333333333333333
"620423","3290",0.333333333333333
"620429","1313",0.333333333333333
"620429","1410",0.333333333333333
"620429","3290",0.333333333333333
"620431","1313",0.333333333333333
"620431","1410",0.333333333333333
"620431","3290",0.333333333333333
"620432","1313",0.333333333333333
"620432","1410",0.333333333333333
"620432","3290",0.333333333333333
"620433","1313",0.333333333333333
"620433","1410",0.333333333333333
"620433","3290",0.333333333333333
"620439","1313",0.333333333333333
"620439","1410",0.333333333333333
"620439","3290",0.333333333333333
"620441","1313",0.333333333333333
"620441","1410",0.333333333333333
"620441","3290",0.333333333333333
"620442","1313",0.333333333333333
"620442","1410",0.333333333333333
"620442","3290",0.333333333333333
"620443","1313",0.333333333333333
"620443","1410",0.333333333333333
"620443","3290",0.333333333333333
"620444","1313",0.333333333333333
"620444","1410",0.333333333333333
"620444","3290",0.333333333333333
"620449","1313",0.333333333333333
"620449","1410",0.333333333333333
"620449","3290",0.333333333333333
"620451","1313",0.333333333333333
"620451","1410",0.333333333333333
"620451","3290",0.333333333333333
"620452","1313",0.333333333333333
"620452","1410",0.333333333333333
"620452","3290",0.333333333333333
"620453","1313",0.333333333333333
"620453","1410",0.333333333333333
"620453","3290",0.333333333333333
"620459","1313",0.333333333333333
"620459","1410",0.333333333333333
"620459","3290",0.333333333333333
"620461","1313",0.333333333333333
"620461","1410",0.333333333333333
"620461","3290",0.333333333333333
"620462","1313",0.333333333333333
"620462","1410",0.333333333333333
"620462","3290",0.333333333333333
"620463","1313",0.333333333333333
"620463","1410",0.333333333333333
"620463","3290",0.333333333333333
"620469","1313",0.333333333333333
"620469","1410",0.333333333333333
"620469","3290",0.333333333333333
"620510","1313",0.333333333333333
"620510","1410",0.333333333333333
"620510","3290",0.333333333333333
"620520","1313",0.333333333333333
"620520","1410",0.333333333333333
"620520","3290",0.333333333333333
"620530","1313",0.333333333333333
"620530","1410",0.333333333333333
"620530","3290",0.333333333333333
"620590","1313",0.333333333333333
"620590","1410",0.333333333333333
"620590","3290",0.333333333333333
"620610","1313",0.333333333333333
"620610","1410",0.333333333333333
"620610","3290",0.333333333333333
"620620","1313",0.333333333333333
"620620","1410",0.333333333333333
"620620","3290",0.333333333333333
"620630","1313",0.333333333333333
"620630","1410",0.333333333333333
"620630","3290",0.333333333333333
"620640","1313",0.333333333333333
"620640","1410",0.333333333333333
"620640","3290",0.333333333333333
"620690","1313",0.333333333333333
"620690","1410",0.333333333333333
"620690","3290",0.333333333333333
"620711","1313",0.333333333333333
"620711","1410",0.333333333333333
"620711","3290",0.333333333333333
"620719","1313",0.333333333333333
"620719","1410",0.333333333333333
"620719","3290",0.333333333333333
"620721","1313",0.333333333333333
"620721","1410",0.333333333333333
"620721","3290",0.333333333333333
"620722","1313",0.333333333333333
"620722","1410",0.333333333333333
"620722","3290",0.333333333333333
"620729","1313",0.333333333333333
"620729","1410",0.333333333333333
"620729","3290",0.333333333333333
"620791","1313",0.333333333333333
"620791","1410",0.333333333333333
"620791","3290",0.333333333333333
"620792","1313",0.333333333333333
"620792","1410",0.333333333333333
"620792","3290",0.333333333333333
"620799","1313",0.333333333333333
"620799","1410",0.333333333333333
"620799","3290",0.333333333333333
"620811","1313",0.333333333333333
"620811","1410",0.333333333333333
"620811","3290",0.333333333333333
"620819","1313",0.333333333333333
"620819","1410",0.333333333333333
"620819","3290",0.333333333333333
"620821","1313",0.333333333333333
"620821","1410",0.333333333333333
"620821","3290",0.333333333333333
"620822","1313",0.333333333333333
"620822","1410",0.333333333333333
"620822","3290",0.333333333333333
"620829","1313",0.333333333333333
"620829","1410",0.333333333333333
"620829","3290",0.333333333333333
"620891","1313",0.333333333333333
"620891","1410",0.333333333333333
"620891","3290",0.333333333333333
"620892","1313",0.333333333333333
"620892","1410",0.333333333333333
"620892","3290",0.333333333333333
"620899","1313",0.333333333333333
"620899","1410",0.333333333333333
"620899","3290",0.333333333333333
"620910","1313",0.333333333333333
"620910","1410",0.333333333333333
"620910","3290",0.333333333333333
"620920","1313",0.333333333333333
"620920","1410",0.333333333333333
"620920","3290",0.333333333333333
"620930","1313",0.333333333333333
"620930","1410",0.333333333333333
"620930","3290",0.333333333333333
"620990","1313",0.333333333333333
"620990","1410",0.333333333333333
"620990","3290",0.333333333333333
"621010","1313",0.333333333333333
"621010","1410",0.333333333333333
"621010","3290",0.333333333333333
"621020","1313",0.333333333333333
"621020","1410",0.333333333333333
"621020","3290",0.333333333333333
"621030","1313",0.333333333333333
"621030","1410",0.333333333333333
"621030","3290",0.333333333333333
"621040","1313",0.333333333333333
"621040","1410",0.333333333333333
"621040","3290",0.333333333333333
"621050","1313",0.333333333333333
"621050","1410",0.333333333333333
"621050","3290",0.333333333333333
"621111","1313",0.333333333333333
"621111","1410",0.333333333333333
"621111","3290",0.333333333333333
"621112","1313",0.333333333333333
"621112","1410",0.333333333333333
"621112","3290",0.333333333333333
"621120","1313",0.333333333333333
"621120","1410",0.333333333333333
"621120","3290",0.333333333333333
"621131","1313",0.333333333333333
"621131","1410",0.333333333333333
"621131","3290",0.333333333333333
"621132","1313",0.333333333333333
"621132","1410",0.333333333333333
"621132","3290",0.333333333333333
"621133","1313",0.333333333333333
"621133","1410",0.333333333333333
"621133","3290",0.333333333333333
"621139","1313",0.333333333333333
"621139","1410",0.333333333333333
"621139","3290",0.333333333333333
"621141","1313",0.333333333333333
"621141","1410",0.333333333333333
"621141","3290",0.333333333333333
"621142","1313",0.333333333333333
"621142","1410",0.333333333333333
"621142","3290",0.333333333333333
"621143","1313",0.333333333333333
"621143","1410",0.333333333333333
"621143","3290",0.333333333333333
"621149","1313",0.333333333333333
"621149","1410",0.333333333333333
"621149","3290",0.333333333333333
"621210","1313",0.333333333333333
"621210","1410",0.333333333333333
"621210","3290",0.333333333333333
"621220","1313",0.333333333333333
"621220","1410",0.333333333333333
"621220","3290",0.333333333333333
"621230","1313",0.333333333333333
"621230","1410",0.333333333333333
"621230","3290",0.333333333333333
"621290","1313",0.333333333333333
"621290","1410",0.333333333333333
"621290","3290",0.333333333333333
"621310","1313",0.333333333333333
"621310","1410",0.333333333333333
"621310","3290",0.333333333333333
"621320","1313",0.333333333333333
"621320","1410",0.333333333333333
"621320","3290",0.333333333333333
"621390","1313",0.333333333333333
"621390","1410",0.333333333333333
"621390","3290",0.333333333333333
"621410","1313",0.333333333333333
"621410","1410",0.333333333333333
"621410","3290",0.333333333333333
"621420","1313",0.333333333333333
"621420","1410",0.333333333333333
"621420","3290",0.333333333333333
"621430","1313",0.333333333333333
"621430","1410",0.333333333333333
"621430","3290",0.333333333333333
"621440","1313",0.333333333333333
"621440","1410",0.333333333333333
"621440","3290",0.333333333333333
"621490","1313",0.333333333333333
"621490","1410",0.333333333333333
"621490","3290",0.333333333333333
"621510","1313",0.333333333333333
"621510","1410",0.333333333333333
"621510","3290",0.333333333333333
"621520","1313",0.333333333333333
"621520","1410",0.333333333333333
"621520","3290",0.333333333333333
"621590","1313",0.333333333333333
"621590","1410",0.333333333333333
"621590","3290",0.333333333333333
"621600","1313",0.333333333333333
"621600","1410",0.333333333333333
"621600","3290",0.333333333333333
"621710","1313",0.333333333333333
"621710","1410",0.333333333333333
"621710","3290",0.333333333333333
"621790","1313",0.333333333333333
"621790","1410",0.333333333333333
"621790","3290",0.333333333333333
"630110","2750",0.333333333333333
"630110","2815",0.333333333333333
"630110","2819",0.333333333333333
"630120","1392",0.333333333333333
"630120","3250",0.333333333333333
"630120","3319",0.333333333333333
"630130","1392",0.333333333333333
"630130","3250",0.333333333333333
"630130","3319",0.333333333333333
"630140","1392",0.333333333333333
"630140","3250",0.333333333333333
"630140","3319",0.333333333333333
"630190","1392",0.333333333333333
"630190","3250",0.333333333333333
"630190","3319",0.333333333333333
"630210","1392",0.333333333333333
"630210","3250",0.333333333333333
"630210","3319",0.333333333333333
"630221","1392",0.333333333333333
"630221","3250",0.333333333333333
"630221","3319",0.333333333333333
"630222","1392",0.333333333333333
"630222","3250",0.333333333333333
"630222","3319",0.333333333333333
"630229","1392",0.333333333333333
"630229","3250",0.333333333333333
"630229","3319",0.333333333333333
"630231","1392",0.333333333333333
"630231","3250",0.333333333333333
"630231","3319",0.333333333333333
"630232","1392",0.333333333333333
"630232","3250",0.333333333333333
"630232","3319",0.333333333333333
"630239","1392",0.333333333333333
"630239","3250",0.333333333333333
"630239","3319",0.333333333333333
"630240","1392",0.333333333333333
"630240","3250",0.333333333333333
"630240","3319",0.333333333333333
"630251","1392",0.333333333333333
"630251","3250",0.333333333333333
"630251","3319",0.333333333333333
"630252","1392",0.333333333333333
"630252","3250",0.333333333333333
"630252","3319",0.333333333333333
"630253","1392",0.333333333333333
"630253","3250",0.333333333333333
"630253","3319",0.333333333333333
"630259","1392",0.333333333333333
"630259","3250",0.333333333333333
"630259","3319",0.333333333333333
"630260","1392",0.333333333333333
"630260","3250",0.333333333333333
"630260","3319",0.333333333333333
"630291","1392",0.333333333333333
"630291","3250",0.333333333333333
"630291","3319",0.333333333333333
"630292","1392",0.333333333333333
"630292","3250",0.333333333333333
"630292","3319",0.333333333333333
"630293","1392",0.333333333333333
"630293","3250",0.333333333333333
"630293","3319",0.333333333333333
"630299","1392",0.333333333333333
"630299","3250",0.333333333333333
"630299","3319",0.333333333333333
"630311","1392",0.333333333333333
"630311","3250",0.333333333333333
"630311","3319",0.333333333333333
"630312","1392",0.333333333333333
"630312","3250",0.333333333333333
"630312","3319",0.333333333333333
"630319","1392",0.333333333333333
"630319","3250",0.333333333333333
"630319","3319",0.333333333333333
"630391","1392",0.333333333333333
"630391","3250",0.333333333333333
"630391","3319",0.333333333333333
"630392","1392",0.333333333333333
"630392","3250",0.333333333333333
"630392","3319",0.333333333333333
"630399","1392",0.333333333333333
"630399","3250",0.333333333333333
"630399","3319",0.333333333333333
"630411","1392",0.333333333333333
"630411","3250",0.333333333333333
"630411","3319",0.333333333333333
"630419","1392",0.333333333333333
"630419","3250",0.333333333333333
"630419","3319",0.333333333333333
"630491","1392",0.333333333333333
"630491","3250",0.333333333333333
"630491","3319",0.333333333333333
"630492","1392",0.333333333333333
"630492","3250",0.333333333333333
"630492","3319",0.333333333333333
"630493","1392",0.333333333333333
"630493","3250",0.333333333333333
"630493","3319",0.333333333333333
"630499","1392",0.333333333333333
"630499","3250",0.333333333333333
"630499","3319",0.333333333333333
"630510","1392",0.333333333333333
"630510","3250",0.333333333333333
"630510","3319",0.333333333333333
"630520","1392",0.333333333333333
"630520","3250",0.333333333333333
"630520","3319",0.333333333333333
"630531","1392",0.333333333333333
"630531","3250",0.333333333333333
"630531","3319",0.333333333333333
"630539","1392",0.333333333333333
"630539","3250",0.333333333333333
"630539","3319",0.333333333333333
"630590","1392",0.333333333333333
"630590","3250",0.333333333333333
"630590","3319",0.333333333333333
"630611","1392",0.333333333333333
"630611","3250",0.333333333333333
"630611","3319",0.333333333333333
"630612","1392",0.333333333333333
"630612","3250",0.333333333333333
"630612","3319",0.333333333333333
"630619","1392",0.333333333333333
"630619","3250",0.333333333333333
"630619","3319",0.333333333333333
"630621","1392",0.333333333333333
"630621","3250",0.333333333333333
"630621","3319",0.333333333333333
"630622","1392",0.333333333333333
"630622","3250",0.333333333333333
"630622","3319",0.333333333333333
"630629","1392",0.333333333333333
"630629","3250",0.333333333333333
"630629","3319",0.333333333333333
"630631","1392",0.333333333333333
"630631","3250",0.333333333333333
"630631","3319",0.333333333333333
"630639","1392",0.333333333333333
"630639","3250",0.333333333333333
"630639","3319",0.333333333333333
"630641","1392",0.333333333333333
"630641","3250",0.333333333333333
"630641","3319",0.333333333333333
"630649","1392",0.333333333333333
"630649","3250",0.333333333333333
"630649","3319",0.333333333333333
"630691","1392",0.333333333333333
"630691","3250",0.333333333333333
"630691","3319",0.333333333333333
"630699","1392",0.333333333333333
"630699","3250",0.333333333333333
"630699","3319",0.333333333333333
"630710","1392",0.333333333333333
"630710","3250",0.333333333333333
"630710","3319",0.333333333333333
"630720","1392",0.333333333333333
"630720","3250",0.333333333333333
"630720","3319",0.333333333333333
"630790","1392",0.333333333333333
"630790","3250",0.333333333333333
"630790","3319",0.333333333333333
"630800","1392",0.333333333333333
"630800","3250",0.333333333333333
"630800","3319",0.333333333333333
"640110","1512",0.166666666666667
"640110","1520",0.166666666666667
"640110","1629",0.166666666666667
"640110","2219",0.166666666666667
"640110","2220",0.166666666666667
"640110","3230",0.166666666666667
"640191","1512",0.166666666666667
"640191","1520",0.166666666666667
"640191","1629",0.166666666666667
"640191","2219",0.166666666666667
"640191","2220",0.166666666666667
"640191","3230",0.166666666666667
"640192","1512",0.166666666666667
"640192","1520",0.166666666666667
"640192","1629",0.166666666666667
"640192","2219",0.166666666666667
"640192","2220",0.166666666666667
"640192","3230",0.166666666666667
"640199","1512",0.166666666666667
"640199","1520",0.166666666666667
"640199","1629",0.166666666666667
"640199","2219",0.166666666666667
"640199","2220",0.166666666666667
"640199","3230",0.166666666666667
"640211","1512",0.166666666666667
"640211","1520",0.166666666666667
"640211","1629",0.166666666666667
"640211","2219",0.166666666666667
"640211","2220",0.166666666666667
"640211","3230",0.166666666666667
"640219","1512",0.166666666666667
"640219","1520",0.166666666666667
"640219","1629",0.166666666666667
"640219","2219",0.166666666666667
"640219","2220",0.166666666666667
"640219","3230",0.166666666666667
"640220","1512",0.166666666666667
"640220","1520",0.166666666666667
"640220","1629",0.166666666666667
"640220","2219",0.166666666666667
"640220","2220",0.166666666666667
"640220","3230",0.166666666666667
"640230","1512",0.166666666666667
"640230","1520",0.166666666666667
"640230","1629",0.166666666666667
"640230","2219",0.166666666666667
"640230","2220",0.166666666666667
"640230","3230",0.166666666666667
"640291","1512",0.166666666666667
"640291","1520",0.166666666666667
"640291","1629",0.166666666666667
"640291","2219",0.166666666666667
"640291","2220",0.166666666666667
"640291","3230",0.166666666666667
"640299","1512",0.166666666666667
"640299","1520",0.166666666666667
"640299","1629",0.166666666666667
"640299","2219",0.166666666666667
"640299","2220",0.166666666666667
"640299","3230",0.166666666666667
"640311","1512",0.166666666666667
"640311","1520",0.166666666666667
"640311","1629",0.166666666666667
"640311","2219",0.166666666666667
"640311","2220",0.166666666666667
"640311","3230",0.166666666666667
"640319","1512",0.166666666666667
"640319","1520",0.166666666666667
"640319","1629",0.166666666666667
"640319","2219",0.166666666666667
"640319","2220",0.166666666666667
"640319","3230",0.166666666666667
"640320","1512",0.166666666666667
"640320","1520",0.166666666666667
"640320","1629",0.166666666666667
"640320","2219",0.166666666666667
"640320","2220",0.166666666666667
"640320","3230",0.166666666666667
"640330","1512",0.166666666666667
"640330","1520",0.166666666666667
"640330","1629",0.166666666666667
"640330","2219",0.166666666666667
"640330","2220",0.166666666666667
"640330","3230",0.166666666666667
"640340","1512",0.166666666666667
"640340","1520",0.166666666666667
"640340","1629",0.166666666666667
"640340","2219",0.166666666666667
"640340","2220",0.166666666666667
"640340","3230",0.166666666666667
"640351","1512",0.166666666666667
"640351","1520",0.166666666666667
"640351","1629",0.166666666666667
"640351","2219",0.166666666666667
"640351","2220",0.166666666666667
"640351","3230",0.166666666666667
"640359","1512",0.166666666666667
"640359","1520",0.166666666666667
"640359","1629",0.166666666666667
"640359","2219",0.166666666666667
"640359","2220",0.166666666666667
"640359","3230",0.166666666666667
"640391","1512",0.166666666666667
"640391","1520",0.166666666666667
"640391","1629",0.166666666666667
"640391","2219",0.166666666666667
"640391","2220",0.166666666666667
"640391","3230",0.166666666666667
"640399","1512",0.166666666666667
"640399","1520",0.166666666666667
"640399","1629",0.166666666666667
"640399","2219",0.166666666666667
"640399","2220",0.166666666666667
"640399","3230",0.166666666666667
"640411","1512",0.166666666666667
"640411","1520",0.166666666666667
"640411","1629",0.166666666666667
"640411","2219",0.166666666666667
"640411","2220",0.166666666666667
"640411","3230",0.166666666666667
"640419","1512",0.166666666666667
"640419","1520",0.166666666666667
"640419","1629",0.166666666666667
"640419","2219",0.166666666666667
"640419","2220",0.166666666666667
"640419","3230",0.166666666666667
"640420","1512",0.166666666666667
"640420","1520",0.166666666666667
"640420","1629",0.166666666666667
"640420","2219",0.166666666666667
"640420","2220",0.166666666666667
"640420","3230",0.166666666666667
"640510","1512",0.166666666666667
"640510","1520",0.166666666666667
"640510","1629",0.166666666666667
"640510","2219",0.166666666666667
"640510","2220",0.166666666666667
"640510","3230",0.166666666666667
"640520","1512",0.166666666666667
"640520","1520",0.166666666666667
"640520","1629",0.166666666666667
"640520","2219",0.166666666666667
"640520","2220",0.166666666666667
"640520","3230",0.166666666666667
"640590","1512",0.166666666666667
"640590","1520",0.166666666666667
"640590","1629",0.166666666666667
"640590","2219",0.166666666666667
"640590","2220",0.166666666666667
"640590","3230",0.166666666666667
"640610","1512",0.166666666666667
"640610","1520",0.166666666666667
"640610","1629",0.166666666666667
"640610","2219",0.166666666666667
"640610","2220",0.166666666666667
"640610","3230",0.166666666666667
"640620","1512",0.166666666666667
"640620","1520",0.166666666666667
"640620","1629",0.166666666666667
"640620","2219",0.166666666666667
"640620","2220",0.166666666666667
"640620","3230",0.166666666666667
"640691","1512",0.166666666666667
"640691","1520",0.166666666666667
"640691","1629",0.166666666666667
"640691","2219",0.166666666666667
"640691","2220",0.166666666666667
"640691","3230",0.166666666666667
"640699","1512",0.166666666666667
"640699","1520",0.166666666666667
"640699","1629",0.166666666666667
"640699","2219",0.166666666666667
"640699","2220",0.166666666666667
"640699","3230",0.166666666666667
"650100","1313",0.333333333333333
"650100","1410",0.333333333333333
"650100","3290",0.333333333333333
"650200","1313",0.333333333333333
"650200","1410",0.333333333333333
"650200","3290",0.333333333333333
"650300","1313",0.333333333333333
"650300","1410",0.333333333333333
"650300","3290",0.333333333333333
"650400","1313",0.333333333333333
"650400","1410",0.333333333333333
"650400","3290",0.333333333333333
"650510","1313",0.333333333333333
"650510","1410",0.333333333333333
"650510","3290",0.333333333333333
"650590","1313",0.333333333333333
"650590","1410",0.333333333333333
"650590","3290",0.333333333333333
"650610","2220",0.166666666666667
"650610","2610",0.166666666666667
"650610","2733",0.166666666666667
"650610","3290",0.166666666666667
"650610","3314",0.166666666666667
"650610","3319",0.166666666666667
"650691","2220",0.166666666666667
"650691","2610",0.166666666666667
"650691","2733",0.166666666666667
"650691","3290",0.166666666666667
"650691","3314",0.166666666666667
"650691","3319",0.166666666666667
"650692","1313",0.333333333333333
"650692","1410",0.333333333333333
"650692","3290",0.333333333333333
"650699","1313",0.333333333333333
"650699","1410",0.333333333333333
"650699","3290",0.333333333333333
"650700","1313",0.333333333333333
"650700","1410",0.333333333333333
"650700","3290",0.333333333333333
"660110","1399",0.0769230769230769
"660110","1512",0.0769230769230769
"660110","1629",0.0769230769230769
"660110","1709",0.0769230769230769
"660110","2029",0.0769230769230769
"660110","2219",0.0769230769230769
"660110","2220",0.0769230769230769
"660110","2599",0.0769230769230769
"660110","2829",0.0769230769230769
"660110","3092",0.0769230769230769
"660110","3212",0.0769230769230769
"660110","3290",0.0769230769230769
"660110","3312",0.0769230769230769
"660191","1399",0.0769230769230769
"660191","1512",0.0769230769230769
"660191","1629",0.0769230769230769
"660191","1709",0.0769230769230769
"660191","2029",0.0769230769230769
"660191","2219",0.0769230769230769
"660191","2220",0.0769230769230769
"660191","2599",0.0769230769230769
"660191","2829",0.0769230769230769
"660191","3092",0.0769230769230769
"660191","3212",0.0769230769230769
"660191","3290",0.0769230769230769
"660191","3312",0.0769230769230769
"660199","1399",0.0769230769230769
"660199","1512",0.0769230769230769
"660199","1629",0.0769230769230769
"660199","1709",0.0769230769230769
"660199","2029",0.0769230769230769
"660199","2219",0.0769230769230769
"660199","2220",0.0769230769230769
"660199","2599",0.0769230769230769
"660199","2829",0.0769230769230769
"660199","3092",0.0769230769230769
"660199","3212",0.0769230769230769
"660199","3290",0.0769230769230769
"660199","3312",0.0769230769230769
"660200","1399",0.0769230769230769
"660200","1512",0.0769230769230769
"660200","1629",0.0769230769230769
"660200","1709",0.0769230769230769
"660200","2029",0.0769230769230769
"660200","2219",0.0769230769230769
"660200","2220",0.0769230769230769
"660200","2599",0.0769230769230769
"660200","2829",0.0769230769230769
"660200","3092",0.0769230769230769
"660200","3212",0.0769230769230769
"660200","3290",0.0769230769230769
"660200","3312",0.0769230769230769
"660310","1399",0.0769230769230769
"660310","1512",0.0769230769230769
"660310","1629",0.0769230769230769
"660310","1709",0.0769230769230769
"660310","2029",0.0769230769230769
"660310","2219",0.0769230769230769
"660310","2220",0.0769230769230769
"660310","2599",0.0769230769230769
"660310","2829",0.0769230769230769
"660310","3092",0.0769230769230769
"660310","3212",0.0769230769230769
"660310","3290",0.0769230769230769
"660310","3312",0.0769230769230769
"660320","1399",0.0769230769230769
"660320","1512",0.0769230769230769
"660320","1629",0.0769230769230769
"660320","1709",0.0769230769230769
"660320","2029",0.0769230769230769
